,ID,Name,Age,Nationality,Overall,Wage,Reactions,Composure,Vision,ShortPassing,BallControl,Photo,Flag
13783,212693,T. Söderström,24.0,Sweden,62,1000,56.0,64.0,62.0,62.0,61.0,https://cdn.sofifa.org/players/4/19/212693.png,https://cdn.sofifa.org/flags/46.png
13784,221653,Fran Serrano,23.0,Spain,62,1000,54.0,53.0,29.0,42.0,45.0,https://cdn.sofifa.org/players/4/19/221653.png,https://cdn.sofifa.org/flags/45.png
13785,237781,K. Fujimoto,32.0,Japan,62,2000,74.0,47.0,26.0,56.0,45.0,https://cdn.sofifa.org/players/4/19/237781.png,https://cdn.sofifa.org/flags/163.png
13786,243157,I. Moreno,20.0,Mexico,62,7000,55.0,66.0,64.0,74.0,61.0,https://cdn.sofifa.org/players/4/19/243157.png,https://cdn.sofifa.org/flags/83.png
13787,245717,Lucas Rodrigues,18.0,Brazil,62,1000,58.0,48.0,50.0,53.0,61.0,https://cdn.sofifa.org/players/4/19/245717.png,https://cdn.sofifa.org/flags/54.png
13788,189909,S. Slocombe,30.0,England,62,2000,58.0,43.0,38.0,37.0,17.0,https://cdn.sofifa.org/players/4/19/189909.png,https://cdn.sofifa.org/flags/14.png
13789,221398,J. Araya,22.0,Chile,62,1000,59.0,55.0,59.0,66.0,65.0,https://cdn.sofifa.org/players/4/19/221398.png,https://cdn.sofifa.org/flags/55.png
13790,224982,A. Palumbo,21.0,Italy,62,4000,52.0,63.0,59.0,67.0,69.0,https://cdn.sofifa.org/players/4/19/224982.png,https://cdn.sofifa.org/flags/27.png
13791,238038,J. Wehrmann,19.0,Netherlands,62,1000,58.0,54.0,61.0,66.0,62.0,https://cdn.sofifa.org/players/4/19/238038.png,https://cdn.sofifa.org/flags/34.png
13792,243926,R. Taillan,26.0,France,62,1000,52.0,50.0,48.0,54.0,59.0,https://cdn.sofifa.org/players/4/19/243926.png,https://cdn.sofifa.org/flags/18.png
13793,244694,C. Sabaly,19.0,Senegal,62,1000,52.0,49.0,51.0,61.0,62.0,https://cdn.sofifa.org/players/4/19/244694.png,https://cdn.sofifa.org/flags/136.png
13794,246230,M. Phaeton,18.0,France,62,2000,53.0,50.0,49.0,56.0,62.0,https://cdn.sofifa.org/players/4/19/246230.png,https://cdn.sofifa.org/flags/18.png
13795,190934,P. Uscanga,27.0,Mexico,62,2000,67.0,62.0,58.0,64.0,59.0,https://cdn.sofifa.org/players/4/19/190934.png,https://cdn.sofifa.org/flags/83.png
13796,244183,J. Konings,20.0,Netherlands,62,1000,57.0,57.0,48.0,53.0,61.0,https://cdn.sofifa.org/players/4/19/244183.png,https://cdn.sofifa.org/flags/34.png
13797,244695,A. Ndiaye,18.0,Senegal,62,1000,56.0,45.0,45.0,50.0,62.0,https://cdn.sofifa.org/players/4/19/244695.png,https://cdn.sofifa.org/flags/136.png
13798,245719,A. Groiß,20.0,Germany,62,1000,55.0,42.0,49.0,62.0,51.0,https://cdn.sofifa.org/players/4/19/245719.png,https://cdn.sofifa.org/flags/21.png
13799,204248,C. Gameiro,25.0,Australia,62,1000,60.0,62.0,57.0,53.0,58.0,https://cdn.sofifa.org/players/4/19/204248.png,https://cdn.sofifa.org/flags/195.png
13800,223960,I. Buckley-Ricketts,20.0,England,62,2000,54.0,60.0,53.0,55.0,68.0,https://cdn.sofifa.org/players/4/19/223960.png,https://cdn.sofifa.org/flags/14.png
13801,226264,F. Ahumada,22.0,Chile,62,1000,61.0,52.0,50.0,61.0,65.0,https://cdn.sofifa.org/players/4/19/226264.png,https://cdn.sofifa.org/flags/55.png
13802,229848,A. Vaikla,21.0,Estonia,62,1000,52.0,42.0,41.0,22.0,18.0,https://cdn.sofifa.org/players/4/19/229848.png,https://cdn.sofifa.org/flags/208.png
13803,236760,Kike,21.0,Spain,62,1000,68.0,52.0,59.0,68.0,68.0,https://cdn.sofifa.org/players/4/19/236760.png,https://cdn.sofifa.org/flags/45.png
13804,240600,A. Al Asmari,21.0,Saudi Arabia,62,5000,65.0,56.0,60.0,66.0,66.0,https://cdn.sofifa.org/players/4/19/240600.png,https://cdn.sofifa.org/flags/183.png
13805,242648,A. Roldan,21.0,United States,62,1000,61.0,58.0,58.0,67.0,63.0,https://cdn.sofifa.org/players/4/19/242648.png,https://cdn.sofifa.org/flags/95.png
13806,201945,D. Amankwaa,24.0,Denmark,62,1000,56.0,58.0,53.0,58.0,61.0,https://cdn.sofifa.org/players/4/19/201945.png,https://cdn.sofifa.org/flags/13.png
13807,206297,S. Balić,28.0,Montenegro,62,1000,59.0,55.0,48.0,49.0,56.0,https://cdn.sofifa.org/players/4/19/206297.png,https://cdn.sofifa.org/flags/15.png
13808,218585,S. Griffin,23.0,Republic of Ireland,62,1000,57.0,51.0,40.0,59.0,57.0,https://cdn.sofifa.org/players/4/19/218585.png,https://cdn.sofifa.org/flags/25.png
13809,245209,M. Sadílek,19.0,Czech Republic,62,1000,49.0,53.0,59.0,62.0,65.0,https://cdn.sofifa.org/players/4/19/245209.png,https://cdn.sofifa.org/flags/12.png
13810,199130,G. Jansson,32.0,Sweden,62,1000,54.0,56.0,23.0,23.0,23.0,https://cdn.sofifa.org/players/4/19/199130.png,https://cdn.sofifa.org/flags/46.png
13811,216794,C. Duffus,22.0,Republic of Ireland,62,3000,63.0,54.0,60.0,60.0,61.0,https://cdn.sofifa.org/players/4/19/216794.png,https://cdn.sofifa.org/flags/25.png
13812,232410,F. Escales,22.0,France,62,4000,48.0,47.0,36.0,52.0,17.0,https://cdn.sofifa.org/players/4/19/232410.png,https://cdn.sofifa.org/flags/18.png
13813,244954,A. Silva Quiroga,25.0,Uruguay,62,2000,57.0,56.0,37.0,58.0,60.0,https://cdn.sofifa.org/players/4/19/244954.png,https://cdn.sofifa.org/flags/60.png
13814,223963,C. Humphreys-Grant,19.0,England,62,6000,56.0,46.0,39.0,55.0,50.0,https://cdn.sofifa.org/players/4/19/223963.png,https://cdn.sofifa.org/flags/14.png
13815,237787,N. Sakemoto,33.0,Japan,62,2000,67.0,60.0,46.0,60.0,65.0,https://cdn.sofifa.org/players/4/19/237787.png,https://cdn.sofifa.org/flags/163.png
13816,244955,G. Rodríguez,24.0,Uruguay,62,2000,62.0,64.0,43.0,48.0,62.0,https://cdn.sofifa.org/players/4/19/244955.png,https://cdn.sofifa.org/flags/60.png
13817,245211,J. Teze,18.0,Netherlands,62,1000,55.0,54.0,45.0,56.0,61.0,https://cdn.sofifa.org/players/4/19/245211.png,https://cdn.sofifa.org/flags/34.png
13818,236764,A. Tanaka,19.0,Japan,62,1000,71.0,58.0,64.0,65.0,64.0,https://cdn.sofifa.org/players/4/19/236764.png,https://cdn.sofifa.org/flags/163.png
13819,221149,H. Kyprianou,21.0,Cyprus,62,1000,56.0,53.0,53.0,59.0,59.0,https://cdn.sofifa.org/players/4/19/221149.png,https://cdn.sofifa.org/flags/11.png
13820,233181,S. Otsuki,29.0,Japan,62,2000,63.0,52.0,54.0,58.0,60.0,https://cdn.sofifa.org/players/4/19/233181.png,https://cdn.sofifa.org/flags/163.png
13821,237789,Y. Kimoto,24.0,Japan,62,1000,55.0,47.0,53.0,59.0,48.0,https://cdn.sofifa.org/players/4/19/237789.png,https://cdn.sofifa.org/flags/163.png
13822,245213,Baba Fernandes,18.0,Guinea Bissau,62,1000,54.0,44.0,29.0,48.0,49.0,https://cdn.sofifa.org/players/4/19/245213.png,https://cdn.sofifa.org/flags/119.png
13823,135646,L. Walthert,34.0,Switzerland,62,1000,50.0,53.0,52.0,64.0,14.0,https://cdn.sofifa.org/players/4/19/135646.png,https://cdn.sofifa.org/flags/47.png
13824,218846,E. Ávila,31.0,Colombia,62,1000,59.0,54.0,27.0,41.0,43.0,https://cdn.sofifa.org/players/4/19/218846.png,https://cdn.sofifa.org/flags/56.png
13825,239582,P. Puchegger,23.0,Austria,62,2000,63.0,44.0,37.0,56.0,53.0,https://cdn.sofifa.org/players/4/19/239582.png,https://cdn.sofifa.org/flags/4.png
13826,220383,Aarón,22.0,Spain,62,1000,61.0,42.0,28.0,27.0,22.0,https://cdn.sofifa.org/players/4/19/220383.png,https://cdn.sofifa.org/flags/45.png
13827,157407,B. Clarke,32.0,Republic of Ireland,62,1000,54.0,47.0,51.0,23.0,23.0,https://cdn.sofifa.org/players/4/19/157407.png,https://cdn.sofifa.org/flags/25.png
13828,166879,L. Grorud,34.0,Norway,62,1000,59.0,57.0,34.0,42.0,57.0,https://cdn.sofifa.org/players/4/19/166879.png,https://cdn.sofifa.org/flags/36.png
13829,234207,J. Kitolano,18.0,Norway,62,4000,55.0,56.0,44.0,53.0,57.0,https://cdn.sofifa.org/players/4/19/234207.png,https://cdn.sofifa.org/flags/36.png
13830,242911,Zhang Yu,24.0,China PR,62,3000,61.0,55.0,33.0,47.0,52.0,https://cdn.sofifa.org/players/4/19/242911.png,https://cdn.sofifa.org/flags/155.png
13831,200928,O. Banks,25.0,England,62,2000,57.0,49.0,64.0,62.0,60.0,https://cdn.sofifa.org/players/4/19/200928.png,https://cdn.sofifa.org/flags/14.png
13832,214752,C. Ponce,26.0,Chile,62,1000,52.0,43.0,44.0,51.0,59.0,https://cdn.sofifa.org/players/4/19/214752.png,https://cdn.sofifa.org/flags/55.png
13833,220640,Abeledo,22.0,Spain,62,2000,54.0,59.0,60.0,61.0,62.0,https://cdn.sofifa.org/players/4/19/220640.png,https://cdn.sofifa.org/flags/45.png
13834,241889,A. McDonald,17.0,Scotland,62,1000,53.0,49.0,57.0,58.0,67.0,https://cdn.sofifa.org/players/4/19/241889.png,https://cdn.sofifa.org/flags/42.png
13835,217826,J. Laurent,23.0,England,62,2000,49.0,62.0,62.0,66.0,66.0,https://cdn.sofifa.org/players/4/19/217826.png,https://cdn.sofifa.org/flags/14.png
13836,242914,K. Nakamura,17.0,Japan,62,1000,61.0,64.0,54.0,50.0,67.0,https://cdn.sofifa.org/players/4/19/242914.png,https://cdn.sofifa.org/flags/163.png
13837,222947,T. Davies,26.0,England,62,2000,42.0,42.0,18.0,47.0,38.0,https://cdn.sofifa.org/players/4/19/222947.png,https://cdn.sofifa.org/flags/14.png
13838,242147,W. Piñones,30.0,Chile,62,1000,62.0,48.0,48.0,69.0,51.0,https://cdn.sofifa.org/players/4/19/242147.png,https://cdn.sofifa.org/flags/55.png
13839,243939,A. Nouri,23.0,France,62,1000,48.0,57.0,56.0,64.0,59.0,https://cdn.sofifa.org/players/4/19/243939.png,https://cdn.sofifa.org/flags/18.png
13840,207588,A. Tideman,25.0,Sweden,62,1000,52.0,44.0,12.0,46.0,56.0,https://cdn.sofifa.org/players/4/19/207588.png,https://cdn.sofifa.org/flags/46.png
13841,232164,H. Robstad,27.0,Norway,62,1000,62.0,50.0,43.0,54.0,61.0,https://cdn.sofifa.org/players/4/19/232164.png,https://cdn.sofifa.org/flags/36.png
13842,244708,K. Goden,19.0,Germany,62,2000,50.0,55.0,41.0,57.0,60.0,https://cdn.sofifa.org/players/4/19/244708.png,https://cdn.sofifa.org/flags/21.png
13843,211173,S. Al Shehri,24.0,Saudi Arabia,62,4000,57.0,50.0,48.0,49.0,63.0,https://cdn.sofifa.org/players/4/19/211173.png,https://cdn.sofifa.org/flags/183.png
13844,243429,Alberto Redondo,21.0,Spain,62,2000,63.0,42.0,32.0,56.0,60.0,https://cdn.sofifa.org/players/4/19/243429.png,https://cdn.sofifa.org/flags/45.png
13845,232678,K. Shimura,22.0,Japan,62,1000,49.0,32.0,24.0,23.0,13.0,https://cdn.sofifa.org/players/4/19/232678.png,https://cdn.sofifa.org/flags/163.png
13846,237286,A. Connolly,18.0,Republic of Ireland,62,4000,65.0,49.0,47.0,45.0,61.0,https://cdn.sofifa.org/players/4/19/237286.png,https://cdn.sofifa.org/flags/25.png
13847,194790,H. Davis,26.0,England,62,2000,45.0,49.0,37.0,47.0,43.0,https://cdn.sofifa.org/players/4/19/194790.png,https://cdn.sofifa.org/flags/14.png
13848,230631,M. Festa,26.0,Italy,62,1000,53.0,53.0,32.0,31.0,21.0,https://cdn.sofifa.org/players/4/19/230631.png,https://cdn.sofifa.org/flags/27.png
13849,169447,M. McGlinchey,31.0,New Zealand,62,1000,62.0,62.0,61.0,58.0,61.0,https://cdn.sofifa.org/players/4/19/169447.png,https://cdn.sofifa.org/flags/198.png
13850,237543,M. Siabanis,18.0,Greece,62,1000,58.0,59.0,53.0,27.0,12.0,https://cdn.sofifa.org/players/4/19/237543.png,https://cdn.sofifa.org/flags/22.png
13851,176103,Z. Ljubijankič,34.0,Slovenia,62,3000,61.0,62.0,66.0,64.0,56.0,https://cdn.sofifa.org/players/4/19/176103.png,https://cdn.sofifa.org/flags/44.png
13852,243431,Miguel Ángel,20.0,Spain,62,2000,57.0,38.0,27.0,50.0,52.0,https://cdn.sofifa.org/players/4/19/243431.png,https://cdn.sofifa.org/flags/45.png
13853,194791,R. Murray,26.0,Republic of Ireland,62,1000,57.0,55.0,48.0,53.0,55.0,https://cdn.sofifa.org/players/4/19/194791.png,https://cdn.sofifa.org/flags/25.png
13854,152552,Y. Ma-Kalambay,32.0,DR Congo,62,1000,59.0,68.0,36.0,30.0,27.0,https://cdn.sofifa.org/players/4/19/152552.png,https://cdn.sofifa.org/flags/110.png
13855,229864,Borja Domingo,22.0,Spain,62,2000,67.0,47.0,48.0,58.0,62.0,https://cdn.sofifa.org/players/4/19/229864.png,https://cdn.sofifa.org/flags/45.png
13856,231912,Kim Geon Ung,20.0,Korea Republic,62,1000,60.0,52.0,61.0,62.0,55.0,https://cdn.sofifa.org/players/4/19/231912.png,https://cdn.sofifa.org/flags/167.png
13857,237800,R. Sawakami,24.0,Japan,62,2000,56.0,53.0,64.0,58.0,60.0,https://cdn.sofifa.org/players/4/19/237800.png,https://cdn.sofifa.org/flags/163.png
13858,240616,E. Bwomono,19.0,England,62,1000,55.0,45.0,43.0,54.0,57.0,https://cdn.sofifa.org/players/4/19/240616.png,https://cdn.sofifa.org/flags/14.png
13859,244456,M. Erlic,20.0,Croatia,62,5000,55.0,47.0,33.0,35.0,35.0,https://cdn.sofifa.org/players/4/19/244456.png,https://cdn.sofifa.org/flags/10.png
13860,172265,I. Osbourne,30.0,England,62,2000,60.0,65.0,61.0,63.0,61.0,https://cdn.sofifa.org/players/4/19/172265.png,https://cdn.sofifa.org/flags/14.png
13861,239337,R. Herrmann,24.0,Germany,62,1000,43.0,49.0,53.0,60.0,61.0,https://cdn.sofifa.org/players/4/19/239337.png,https://cdn.sofifa.org/flags/21.png
13862,210922,B. Al Seliteen,27.0,Saudi Arabia,62,4000,53.0,64.0,62.0,66.0,65.0,https://cdn.sofifa.org/players/4/19/210922.png,https://cdn.sofifa.org/flags/183.png
13863,226538,H. Hauksson,26.0,Iceland,62,2000,60.0,57.0,44.0,55.0,58.0,https://cdn.sofifa.org/players/4/19/226538.png,https://cdn.sofifa.org/flags/24.png
13864,233706,D. Gonzalez,20.0,Chile,62,1000,48.0,45.0,27.0,52.0,30.0,https://cdn.sofifa.org/players/4/19/233706.png,https://cdn.sofifa.org/flags/55.png
13865,219627,J. Verdugo,21.0,Chile,62,1000,66.0,48.0,57.0,59.0,63.0,https://cdn.sofifa.org/players/4/19/219627.png,https://cdn.sofifa.org/flags/55.png
13866,229355,A. Hasegawa,29.0,Japan,62,2000,63.0,65.0,71.0,63.0,65.0,https://cdn.sofifa.org/players/4/19/229355.png,https://cdn.sofifa.org/flags/163.png
13867,242155,J. Marulanda,22.0,Colombia,62,1000,61.0,45.0,48.0,55.0,54.0,https://cdn.sofifa.org/players/4/19/242155.png,https://cdn.sofifa.org/flags/56.png
13868,227052,M. Vallecilla,27.0,Colombia,62,1000,59.0,45.0,44.0,56.0,56.0,https://cdn.sofifa.org/players/4/19/227052.png,https://cdn.sofifa.org/flags/56.png
13869,243692,P. Choroba,22.0,Germany,62,1000,60.0,48.0,43.0,59.0,60.0,https://cdn.sofifa.org/players/4/19/243692.png,https://cdn.sofifa.org/flags/21.png
13870,244460,D. Guidi,22.0,France,62,1000,50.0,58.0,47.0,51.0,44.0,https://cdn.sofifa.org/players/4/19/244460.png,https://cdn.sofifa.org/flags/18.png
13871,244716,W. Decas,18.0,Honduras,62,1000,59.0,54.0,46.0,60.0,65.0,https://cdn.sofifa.org/players/4/19/244716.png,https://cdn.sofifa.org/flags/81.png
13872,212973,M. Marić,22.0,Croatia,62,3000,47.0,43.0,40.0,23.0,15.0,https://cdn.sofifa.org/players/4/19/212973.png,https://cdn.sofifa.org/flags/10.png
13873,231661,M. Tombakti,24.0,Saudi Arabia,62,3000,56.0,51.0,54.0,65.0,58.0,https://cdn.sofifa.org/players/4/19/231661.png,https://cdn.sofifa.org/flags/183.png
13874,233965,A. Castro-Montes,21.0,Belgium,62,2000,57.0,57.0,62.0,67.0,63.0,https://cdn.sofifa.org/players/4/19/233965.png,https://cdn.sofifa.org/flags/7.png
13875,239341,L. Hemmerich,20.0,Germany,62,1000,60.0,49.0,57.0,63.0,64.0,https://cdn.sofifa.org/players/4/19/239341.png,https://cdn.sofifa.org/flags/21.png
13876,240109,E. García,20.0,Mexico,62,2000,49.0,45.0,29.0,33.0,39.0,https://cdn.sofifa.org/players/4/19/240109.png,https://cdn.sofifa.org/flags/83.png
13877,180717,L. Reddy,36.0,Australia,62,1000,62.0,62.0,35.0,17.0,19.0,https://cdn.sofifa.org/players/4/19/180717.png,https://cdn.sofifa.org/flags/195.png
13878,226286,G. Ávalos,27.0,Paraguay,62,3000,48.0,49.0,39.0,40.0,55.0,https://cdn.sofifa.org/players/4/19/226286.png,https://cdn.sofifa.org/flags/58.png
13879,232686,N. Sakurauchi,28.0,Japan,62,1000,57.0,60.0,45.0,65.0,65.0,https://cdn.sofifa.org/players/4/19/232686.png,https://cdn.sofifa.org/flags/163.png
13880,237550,H. Ndam,19.0,Cameroon,62,1000,51.0,43.0,36.0,47.0,44.0,https://cdn.sofifa.org/players/4/19/237550.png,https://cdn.sofifa.org/flags/103.png
13881,242159,Ricardo Friedrich,25.0,Brazil,62,1000,62.0,48.0,45.0,18.0,17.0,https://cdn.sofifa.org/players/4/19/242159.png,https://cdn.sofifa.org/flags/54.png
13882,238576,Jeong Tae Wook,21.0,Korea Republic,62,1000,51.0,42.0,32.0,42.0,31.0,https://cdn.sofifa.org/players/4/19/238576.png,https://cdn.sofifa.org/flags/167.png
13883,242160,M. Lode,25.0,Norway,62,1000,54.0,42.0,32.0,57.0,55.0,https://cdn.sofifa.org/players/4/19/242160.png,https://cdn.sofifa.org/flags/36.png
13884,246256,S. Rhein,20.0,Germany,62,3000,55.0,52.0,54.0,67.0,59.0,https://cdn.sofifa.org/players/4/19/246256.png,https://cdn.sofifa.org/flags/21.png
13885,216817,O. Karlsson,21.0,Iceland,62,1000,57.0,53.0,53.0,57.0,62.0,https://cdn.sofifa.org/players/4/19/216817.png,https://cdn.sofifa.org/flags/24.png
13886,233969,F. Arkenberg,22.0,Germany,62,1000,59.0,50.0,45.0,55.0,50.0,https://cdn.sofifa.org/players/4/19/233969.png,https://cdn.sofifa.org/flags/21.png
13887,244209,D. Pérez,18.0,Venezuela,62,1000,55.0,56.0,50.0,64.0,63.0,https://cdn.sofifa.org/players/4/19/244209.png,https://cdn.sofifa.org/flags/61.png
13888,245745,Rubén Enri,20.0,Spain,62,1000,56.0,53.0,50.0,60.0,58.0,https://cdn.sofifa.org/players/4/19/245745.png,https://cdn.sofifa.org/flags/45.png
13889,183025,M. Simon,32.0,Australia,62,1000,60.0,56.0,49.0,48.0,61.0,https://cdn.sofifa.org/players/4/19/183025.png,https://cdn.sofifa.org/flags/195.png
13890,215026,P. Magnín,28.0,Argentina,62,3000,57.0,48.0,60.0,61.0,58.0,https://cdn.sofifa.org/players/4/19/215026.png,https://cdn.sofifa.org/flags/52.png
13891,243954,A. Mostafa,20.0,Egypt,62,3000,46.0,46.0,54.0,63.0,64.0,https://cdn.sofifa.org/players/4/19/243954.png,https://cdn.sofifa.org/flags/111.png
13892,190962,T. Aldred,27.0,Scotland,62,3000,58.0,47.0,34.0,49.0,44.0,https://cdn.sofifa.org/players/4/19/190962.png,https://cdn.sofifa.org/flags/42.png
13893,198899,João Pereira,28.0,Portugal,62,2000,55.0,62.0,58.0,57.0,59.0,https://cdn.sofifa.org/players/4/19/198899.png,https://cdn.sofifa.org/flags/38.png
13894,220147,F. Álvarez,23.0,Argentina,62,2000,57.0,50.0,43.0,53.0,52.0,https://cdn.sofifa.org/players/4/19/220147.png,https://cdn.sofifa.org/flags/52.png
13895,241651,V. Gyökeres,20.0,Sweden,62,6000,47.0,57.0,48.0,55.0,60.0,https://cdn.sofifa.org/players/4/19/241651.png,https://cdn.sofifa.org/flags/46.png
13896,245491,P. Beruatto,19.0,Italy,62,5000,59.0,56.0,43.0,58.0,54.0,https://cdn.sofifa.org/players/4/19/245491.png,https://cdn.sofifa.org/flags/27.png
13897,182003,E. Dahlin,29.0,Sweden,62,1000,64.0,49.0,28.0,36.0,38.0,https://cdn.sofifa.org/players/4/19/182003.png,https://cdn.sofifa.org/flags/46.png
13898,226804,J. Papaleo,24.0,Argentina,62,2000,59.0,45.0,21.0,18.0,13.0,https://cdn.sofifa.org/players/4/19/226804.png,https://cdn.sofifa.org/flags/52.png
13899,240628,D. Šarić,21.0,Bosnia Herzegovina,62,1000,61.0,62.0,63.0,67.0,62.0,https://cdn.sofifa.org/players/4/19/240628.png,https://cdn.sofifa.org/flags/8.png
13900,220149,T. Field,21.0,Republic of Ireland,62,5000,68.0,65.0,50.0,62.0,63.0,https://cdn.sofifa.org/players/4/19/220149.png,https://cdn.sofifa.org/flags/25.png
13901,232949,D. Córdoba,31.0,Colombia,62,1000,59.0,68.0,41.0,53.0,56.0,https://cdn.sofifa.org/players/4/19/232949.png,https://cdn.sofifa.org/flags/56.png
13902,241653,E. Figueroa,27.0,Sweden,62,1000,57.0,59.0,60.0,61.0,62.0,https://cdn.sofifa.org/players/4/19/241653.png,https://cdn.sofifa.org/flags/46.png
13903,193013,J. Shea,27.0,England,62,2000,56.0,43.0,24.0,12.0,23.0,https://cdn.sofifa.org/players/4/19/193013.png,https://cdn.sofifa.org/flags/14.png
13904,214007,A. Al Nazera,25.0,Saudi Arabia,62,5000,60.0,60.0,63.0,65.0,61.0,https://cdn.sofifa.org/players/4/19/214007.png,https://cdn.sofifa.org/flags/183.png
13905,222199,Zheng Kaimu,26.0,China PR,62,3000,60.0,48.0,52.0,54.0,48.0,https://cdn.sofifa.org/players/4/19/222199.png,https://cdn.sofifa.org/flags/155.png
13906,229367,S. Humphrys,20.0,England,62,7000,60.0,63.0,49.0,51.0,63.0,https://cdn.sofifa.org/players/4/19/229367.png,https://cdn.sofifa.org/flags/14.png
13907,238071,D. Sterling,18.0,England,62,1000,58.0,50.0,46.0,54.0,55.0,https://cdn.sofifa.org/players/4/19/238071.png,https://cdn.sofifa.org/flags/14.png
13908,240119,K. Michalak,20.0,Poland,62,1000,49.0,49.0,53.0,61.0,61.0,https://cdn.sofifa.org/players/4/19/240119.png,https://cdn.sofifa.org/flags/37.png
13909,243703,E. Ogude,24.0,Nigeria,62,2000,61.0,58.0,48.0,52.0,62.0,https://cdn.sofifa.org/players/4/19/243703.png,https://cdn.sofifa.org/flags/133.png
13910,210424,K. Kennedy,24.0,England,62,2000,42.0,42.0,34.0,45.0,49.0,https://cdn.sofifa.org/players/4/19/210424.png,https://cdn.sofifa.org/flags/14.png
13911,226552,C. Koca,22.0,Turkey,62,7000,71.0,44.0,46.0,67.0,59.0,https://cdn.sofifa.org/players/4/19/226552.png,https://cdn.sofifa.org/flags/48.png
13912,227576,O. Balanta,30.0,Colombia,62,1000,69.0,51.0,48.0,63.0,61.0,https://cdn.sofifa.org/players/4/19/227576.png,https://cdn.sofifa.org/flags/56.png
13913,239096,A. Karazor,21.0,Germany,62,2000,54.0,55.0,59.0,65.0,63.0,https://cdn.sofifa.org/players/4/19/239096.png,https://cdn.sofifa.org/flags/21.png
13914,240888,T. Doornbusch,18.0,Netherlands,62,1000,50.0,46.0,41.0,22.0,18.0,https://cdn.sofifa.org/players/4/19/240888.png,https://cdn.sofifa.org/flags/34.png
13915,226553,S. Polat,21.0,Turkey,62,2000,62.0,52.0,41.0,31.0,47.0,https://cdn.sofifa.org/players/4/19/226553.png,https://cdn.sofifa.org/flags/48.png
13916,229881,A. Lassiter,23.0,Costa Rica,62,1000,56.0,55.0,40.0,46.0,58.0,https://cdn.sofifa.org/players/4/19/229881.png,https://cdn.sofifa.org/flags/72.png
13917,231929,G. Miller,19.0,England,62,5000,54.0,60.0,45.0,53.0,59.0,https://cdn.sofifa.org/players/4/19/231929.png,https://cdn.sofifa.org/flags/14.png
13918,232185,C. Brittain,20.0,England,62,2000,55.0,51.0,52.0,61.0,59.0,https://cdn.sofifa.org/players/4/19/232185.png,https://cdn.sofifa.org/flags/14.png
13919,240633,J. Champness,21.0,Australia,62,1000,42.0,54.0,61.0,57.0,65.0,https://cdn.sofifa.org/players/4/19/240633.png,https://cdn.sofifa.org/flags/195.png
13920,192761,E. Jonassen Sætervik,25.0,Norway,62,1000,57.0,57.0,48.0,57.0,62.0,https://cdn.sofifa.org/players/4/19/192761.png,https://cdn.sofifa.org/flags/36.png
13921,204282,C. Kane,23.0,Scotland,62,1000,63.0,43.0,27.0,44.0,65.0,https://cdn.sofifa.org/players/4/19/204282.png,https://cdn.sofifa.org/flags/42.png
